severity	updateDate	comments	line	author	rule	project	effort	message	creationDate	type	tags	component	flows	scope	textRange	debt	key	hash	status
CRITICAL	2022-11-08T09:41:07+0000		1294.0		python:S3776	Minh	1h25min	Refactor this function to reduce its Cognitive Complexity from 95 to the 15 allowed.	2022-11-08T09:41:07+0000	CODE_SMELL	"brain-overload / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1298.0, endLine=1298.0, startOffset=4.0, endOffset=6.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1298.0, endLine=1298.0, startOffset=41.0, endOffset=44.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1303.0, endLine=1303.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1303.0, endLine=1303.0, startOffset=32.0, endOffset=34.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1307.0, endLine=1307.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1307.0, endLine=1307.0, startOffset=30.0, endOffset=32.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1310.0, endLine=1310.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1310.0, endLine=1310.0, startOffset=32.0, endOffset=34.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1314.0, endLine=1314.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1318.0, endLine=1318.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1321.0, endLine=1321.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1324.0, endLine=1324.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1328.0, endLine=1328.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1330.0, endLine=1330.0, startOffset=16.0, endOffset=18.0}, msg=+4 (incl 3 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1334.0, endLine=1334.0, startOffset=16.0, endOffset=18.0}, msg=+4 (incl 3 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1338.0, endLine=1338.0, startOffset=16.0, endOffset=18.0}, msg=+4 (incl 3 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1340.0, endLine=1340.0, startOffset=20.0, endOffset=22.0}, msg=+5 (incl 4 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1342.0, endLine=1342.0, startOffset=24.0, endOffset=26.0}, msg=+6 (incl 5 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1345.0, endLine=1345.0, startOffset=28.0, endOffset=30.0}, msg=+7 (incl 6 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1353.0, endLine=1353.0, startOffset=24.0, endOffset=26.0}, msg=+6 (incl 5 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1356.0, endLine=1356.0, startOffset=24.0, endOffset=26.0}, msg=+6 (incl 5 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1359.0, endLine=1359.0, startOffset=28.0, endOffset=30.0}, msg=+7 (incl 6 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1366.0, endLine=1366.0, startOffset=24.0, endOffset=26.0}, msg=+6 (incl 5 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1369.0, endLine=1369.0, startOffset=24.0, endOffset=26.0}, msg=+6 (incl 5 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1372.0, endLine=1372.0, startOffset=16.0, endOffset=18.0}, msg=+4 (incl 3 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1376.0, endLine=1376.0, startOffset=16.0, endOffset=18.0}, msg=+4 (incl 3 for nesting)}]} / "	MAIN	{startLine=1294.0, endLine=1294.0, startOffset=4.0, endOffset=20.0}	1h25min	AYRWnafUxuRpS6X9fBBR	d5588b238b8ab68ec8a69a1ad3b346db	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1313.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:medicationCodeableConcept' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1805.0, endLine=1805.0, startOffset=16.0, endOffset=45.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2230.0, endLine=2230.0, startOffset=12.0, endOffset=41.0}, msg=Duplication}]} / "	MAIN	{startLine=1313.0, endLine=1313.0, startOffset=16.0, endOffset=45.0}	6min	AYRWnafTxuRpS6X9fA_H	21e83648a87ee2d329c2aabebf99f9f3	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1320.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:dateAsserted' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1812.0, endLine=1812.0, startOffset=53.0, endOffset=69.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2237.0, endLine=2237.0, startOffset=49.0, endOffset=65.0}, msg=Duplication}]} / "	MAIN	{startLine=1320.0, endLine=1320.0, startOffset=53.0, endOffset=69.0}	6min	AYRWnafTxuRpS6X9fA_e	8494e983e362b3d4d385d7ebf19b4357	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1327.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:dosage' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1819.0, endLine=1819.0, startOffset=46.0, endOffset=56.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2244.0, endLine=2244.0, startOffset=42.0, endOffset=52.0}, msg=Duplication}]} / "	MAIN	{startLine=1327.0, endLine=1327.0, startOffset=46.0, endOffset=56.0}	6min	AYRWnafSxuRpS6X9fA-2	99aff25031e439738b9aa5449555efdf	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1329.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:additionalInstruction' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1821.0, endLine=1821.0, startOffset=53.0, endOffset=78.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2246.0, endLine=2246.0, startOffset=49.0, endOffset=74.0}, msg=Duplication}]} / "	MAIN	{startLine=1329.0, endLine=1329.0, startOffset=53.0, endOffset=78.0}	6min	AYRWnafTxuRpS6X9fA_B	2f5a666b7ee0fdf95cf6c36b89c2db63	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1333.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:patientInstruction' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1825.0, endLine=1825.0, startOffset=50.0, endOffset=72.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2250.0, endLine=2250.0, startOffset=46.0, endOffset=68.0}, msg=Duplication}]} / "	MAIN	{startLine=1333.0, endLine=1333.0, startOffset=50.0, endOffset=72.0}	6min	AYRWnafTxuRpS6X9fA_i	f2d2fb0167be1e076921cb7d2a7ad78c	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1337.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:timing' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1829.0, endLine=1829.0, startOffset=37.0, endOffset=47.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2254.0, endLine=2254.0, startOffset=33.0, endOffset=43.0}, msg=Duplication}]} / "	MAIN	{startLine=1337.0, endLine=1337.0, startOffset=37.0, endOffset=47.0}	6min	AYRWnafTxuRpS6X9fA_G	20ad21bdac563ec25979d23efded5562	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1339.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:repeat' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1831.0, endLine=1831.0, startOffset=41.0, endOffset=51.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2256.0, endLine=2256.0, startOffset=37.0, endOffset=47.0}, msg=Duplication}]} / "	MAIN	{startLine=1339.0, endLine=1339.0, startOffset=41.0, endOffset=51.0}	6min	AYRWnafTxuRpS6X9fA_d	43e6490d38502c2e0af8e4cdfba0267f	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1341.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:duration' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1833.0, endLine=1833.0, startOffset=47.0, endOffset=59.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2258.0, endLine=2258.0, startOffset=43.0, endOffset=55.0}, msg=Duplication}]} / "	MAIN	{startLine=1341.0, endLine=1341.0, startOffset=47.0, endOffset=59.0}	6min	AYRWnafTxuRpS6X9fA_k	2cce93a13998a99984796c4996d2d376	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1344.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:durationMax' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1836.0, endLine=1836.0, startOffset=55.0, endOffset=70.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2261.0, endLine=2261.0, startOffset=51.0, endOffset=66.0}, msg=Duplication}]} / "	MAIN	{startLine=1344.0, endLine=1344.0, startOffset=55.0, endOffset=70.0}	6min	AYRWnafTxuRpS6X9fA_Q	59e3e8340634de43ec31aa2b6207dba3	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1349.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:durationUnit' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1841.0, endLine=1841.0, startOffset=32.0, endOffset=48.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2266.0, endLine=2266.0, startOffset=28.0, endOffset=44.0}, msg=Duplication}]} / "	MAIN	{startLine=1349.0, endLine=1349.0, startOffset=32.0, endOffset=48.0}	6min	AYRWnafTxuRpS6X9fA--	568ee5550bd226397ac8ef257765bb63	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1352.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:frequency' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1844.0, endLine=1844.0, startOffset=48.0, endOffset=61.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2269.0, endLine=2269.0, startOffset=44.0, endOffset=57.0}, msg=Duplication}]} / "	MAIN	{startLine=1352.0, endLine=1352.0, startOffset=48.0, endOffset=61.0}	6min	AYRWnafSxuRpS6X9fA-m	3e463861f019db42c3abf7ab45e3ba34	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1358.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:periodMax' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1850.0, endLine=1850.0, startOffset=53.0, endOffset=66.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2275.0, endLine=2275.0, startOffset=49.0, endOffset=62.0}, msg=Duplication}]} / "	MAIN	{startLine=1358.0, endLine=1358.0, startOffset=53.0, endOffset=66.0}	6min	AYRWnafSxuRpS6X9fA-x	f791e73e81ffdb219ceb1e1202012ad3	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1362.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:periodUnit' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1854.0, endLine=1854.0, startOffset=54.0, endOffset=68.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2279.0, endLine=2279.0, startOffset=50.0, endOffset=64.0}, msg=Duplication}]} / "	MAIN	{startLine=1362.0, endLine=1362.0, startOffset=54.0, endOffset=68.0}	6min	AYRWnafTxuRpS6X9fA_P	21a18e82a7b7c79d316d3ea50e9ecb60	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1365.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:when' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1857.0, endLine=1857.0, startOffset=43.0, endOffset=51.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2282.0, endLine=2282.0, startOffset=39.0, endOffset=47.0}, msg=Duplication}]} / "	MAIN	{startLine=1365.0, endLine=1365.0, startOffset=43.0, endOffset=51.0}	6min	AYRWnafTxuRpS6X9fA_J	b6e3352d7bbf05414c7730153e1551d6	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1368.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:offset' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1860.0, endLine=1860.0, startOffset=45.0, endOffset=55.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2285.0, endLine=2285.0, startOffset=41.0, endOffset=51.0}, msg=Duplication}]} / "	MAIN	{startLine=1368.0, endLine=1368.0, startOffset=45.0, endOffset=55.0}	6min	AYRWnafSxuRpS6X9fA-y	7707ab402c2c0afc77951bc66ab5115f	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1371.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:route' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1863.0, endLine=1863.0, startOffset=36.0, endOffset=45.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2288.0, endLine=2288.0, startOffset=32.0, endOffset=41.0}, msg=Duplication}]} / "	MAIN	{startLine=1371.0, endLine=1371.0, startOffset=36.0, endOffset=45.0}	6min	AYRWnafTxuRpS6X9fA_Z	14140c4b2cfcf6bfb5ffe350db9e291a	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1375.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:doseAndRate' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1867.0, endLine=1867.0, startOffset=44.0, endOffset=59.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2292.0, endLine=2292.0, startOffset=40.0, endOffset=55.0}, msg=Duplication}]} / "	MAIN	{startLine=1375.0, endLine=1375.0, startOffset=44.0, endOffset=59.0}	6min	AYRWnafTxuRpS6X9fA_W	b60deff37c5f4a1403e936ebf5ab1559	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1377.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:doseQuantity' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1869.0, endLine=1869.0, startOffset=55.0, endOffset=71.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2294.0, endLine=2294.0, startOffset=51.0, endOffset=67.0}, msg=Duplication}]} / "	MAIN	{startLine=1377.0, endLine=1377.0, startOffset=55.0, endOffset=71.0}	6min	AYRWnafTxuRpS6X9fA_v	45c1a663af984e4c435dbde2b12ec1fa	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1384.0		python:S3776	Minh	21min	Refactor this function to reduce its Cognitive Complexity from 31 to the 15 allowed.	2022-11-08T09:41:07+0000	CODE_SMELL	"brain-overload / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1390.0, endLine=1390.0, startOffset=4.0, endOffset=6.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1390.0, endLine=1390.0, startOffset=43.0, endOffset=46.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1395.0, endLine=1395.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1395.0, endLine=1395.0, startOffset=32.0, endOffset=34.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1399.0, endLine=1399.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1399.0, endLine=1399.0, startOffset=30.0, endOffset=32.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1403.0, endLine=1403.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1403.0, endLine=1403.0, startOffset=32.0, endOffset=34.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1406.0, endLine=1406.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1410.0, endLine=1410.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1414.0, endLine=1414.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1415.0, endLine=1415.0, startOffset=16.0, endOffset=18.0}, msg=+4 (incl 3 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1417.0, endLine=1417.0, startOffset=16.0, endOffset=20.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1420.0, endLine=1420.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1424.0, endLine=1424.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / "	MAIN	{startLine=1384.0, endLine=1384.0, startOffset=4.0, endOffset=22.0}	21min	AYRWnafUxuRpS6X9fBBS	ecf35d2f2165e97015b45ae21be8354a	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1423.0		python:S1192	Minh	6min	Define a constant instead of duplicating this literal 'd:qualification' 3 times.	2022-11-08T09:41:07+0000	CODE_SMELL	"design / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1912.0, endLine=1912.0, startOffset=16.0, endOffset=33.0}, msg=Duplication}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=2330.0, endLine=2330.0, startOffset=12.0, endOffset=29.0}, msg=Duplication}]} / "	MAIN	{startLine=1423.0, endLine=1423.0, startOffset=16.0, endOffset=33.0}	6min	AYRWnafSxuRpS6X9fA-s	8cbf8bc4ada184535967cde328d7f5aa	OPEN
CRITICAL	2022-11-08T09:41:07+0000		1432.0		python:S3776	Minh	23min	Refactor this function to reduce its Cognitive Complexity from 33 to the 15 allowed.	2022-11-08T09:41:07+0000	CODE_SMELL	"brain-overload / "	Minh:DCLV/lib/dttype.py	"{locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1436.0, endLine=1436.0, startOffset=4.0, endOffset=6.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1436.0, endLine=1436.0, startOffset=48.0, endOffset=51.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1441.0, endLine=1441.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1441.0, endLine=1441.0, startOffset=32.0, endOffset=34.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1445.0, endLine=1445.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1445.0, endLine=1445.0, startOffset=30.0, endOffset=32.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1448.0, endLine=1448.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1448.0, endLine=1448.0, startOffset=32.0, endOffset=34.0}, msg=+1}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1451.0, endLine=1451.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1454.0, endLine=1454.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1458.0, endLine=1458.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1461.0, endLine=1461.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1464.0, endLine=1464.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1466.0, endLine=1466.0, startOffset=16.0, endOffset=18.0}, msg=+4 (incl 3 for nesting)}]} / {locations=[{component=Minh:DCLV/lib/dttype.py, textRange={startLine=1469.0, endLine=1469.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting)}]} / "	MAIN	{startLine=1432.0, endLine=1432.0, startOffset=4.0, endOffset=27.0}	23min	AYRWnafUxuRpS6X9fBBT	120dccab88a13c0def4700054a100b1e	OPEN
